"Read1","Read2","UmiRead","SampleName","ReadGroup","Library","SourceMaterial","PlatformUnit","SequencingPlatform","PlatformModel","SequencingCentre","SequencingDate","SLXId","Barcode","Flowcell","Lane","EndType","ReadLength","Index Type"
"PGDX18693P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18693P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18693P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL336-DL874","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18694P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18694P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18694P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL337-DL875","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18695P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18695P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18695P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL338-DL876","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18696P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18696P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18696P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL339-DL877","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18697P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18697P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18697P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL340-DL878","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18697P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18697P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18697P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL341-DL879","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18698P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18698P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18698P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL342-DL880","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18699P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18699P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18699P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL343-DL881","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18700P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18700P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18700P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL344-DL882","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18701P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18701P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18701P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL345-DL883","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18701P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18701P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18701P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL346-DL884","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18702P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18702P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18702P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL347-DL885","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18703P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18703P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18703P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL348-DL886","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18704P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18704P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18704P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL349-DL887","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18705P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18705P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18705P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL350-DL888","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18706P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18706P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18706P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL351-DL889","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18707P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18707P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18707P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL352-DL890","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18708P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18708P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18708P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL353-DL891","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18709P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18709P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18709P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL354-DL892","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18710P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18710P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18710P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL355-DL893","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18710P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18710P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18710P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL356-DL894","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18711P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18711P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18711P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL357-DL895","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18712P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18712P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18712P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL358-DL896","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX18713P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX18713P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX18713P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL359-DL897","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX2261P1_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX2261P1_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX2261P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL360-DL898","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX2263P1_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX2263P1_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX2263P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL361-DL899","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX2749P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX2749P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX2749P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL362-DL900","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX2750P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX2750P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX2750P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL363-DL901","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3184P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3184P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3184P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL364-DL902","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3185P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3185P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3185P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL365-DL903","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3186P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3186P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3186P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL366-DL904","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3187P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3187P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3187P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL367-DL905","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3188P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3188P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3188P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL368-DL906","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3189P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3189P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3189P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL369-DL907","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3190P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3190P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3190P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL370-DL908","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3191P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3191P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3191P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL371-DL909","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3192P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX3192P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX3192P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL372-DL910","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3501P5_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3501P5_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3501P5",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL373-DL911","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3501P6_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3501P6_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3501P6",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL374-DL912","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3501P7_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3501P7_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3501P7",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL375-DL913","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3501P8_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3501P8_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3501P8",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL376-DL914","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3502P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3502P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3502P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL377-DL915","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3502P2_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3502P2_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3502P2",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL378-DL916","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3502P3_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3502P3_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3502P3",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL379-DL917","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3502P4_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3502P4_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3502P4",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL380-DL918","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3502P5_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3502P5_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3502P5",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL381-DL919","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3502P6_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3502P6_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3502P6",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL382-DL920","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3512P5_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3512P5_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3512P5",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL383-DL921","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3512P6_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3512P6_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3512P6",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL384-DL922","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3512P7_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3512P7_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3512P7",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL385-DL923","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX3512P8_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX3512P8_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX3512P8",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL386-DL924","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4549P_WGS_processed.namesort.r1.fastq.gz","PGDX4549P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4549P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL387-DL925","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4550P_WGS_processed.namesort.r1.fastq.gz","PGDX4550P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4550P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL388-DL926","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4551P_WGS_processed.namesort.r1.fastq.gz","PGDX4551P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4551P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL389-DL927","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4556P_WGS_processed.namesort.r1.fastq.gz","PGDX4556P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4556P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL390-DL928","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4557P_WGS_processed.namesort.r1.fastq.gz","PGDX4557P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4557P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL391-DL929","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4559P_WGS_processed.namesort.r1.fastq.gz","PGDX4559P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4559P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL392-DL930","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4560P_WGS_processed.namesort.r1.fastq.gz","PGDX4560P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4560P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL393-DL931","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4561P_WGS_processed.namesort.r1.fastq.gz","PGDX4561P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4561P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL394-DL932","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4562P_WGS_processed.namesort.r1.fastq.gz","PGDX4562P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4562P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL395-DL933","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4563P_WGS_processed.namesort.r1.fastq.gz","PGDX4563P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4563P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL396-DL934","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4564P_WGS_processed.namesort.r1.fastq.gz","PGDX4564P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4564P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL397-DL935","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4565P_WGS_processed.namesort.r1.fastq.gz","PGDX4565P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4565P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL398-DL936","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4566P_WGS_processed.namesort.r1.fastq.gz","PGDX4566P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4566P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL399-DL937","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4568P_WGS_processed.namesort.r1.fastq.gz","PGDX4568P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4568P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL400-DL938","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4569P_WGS_processed.namesort.r1.fastq.gz","PGDX4569P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4569P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL401-DL939","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4570P_WGS_processed.namesort.r1.fastq.gz","PGDX4570P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4570P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL402-DL940","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4571P_WGS_processed.namesort.r1.fastq.gz","PGDX4571P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4571P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL403-DL941","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4573P_WGS_processed.namesort.r1.fastq.gz","PGDX4573P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4573P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL404-DL942","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4577P_WGS_processed.namesort.r1.fastq.gz","PGDX4577P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4577P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL405-DL943","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4578P_WGS_processed.namesort.r1.fastq.gz","PGDX4578P_WGS_processed.namesort.r2.fastq.gz",,"PGDX4578P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL406-DL944","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4710P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4710P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4710P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL407-DL945","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4711P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4711P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4711P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL408-DL946","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4712P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4712P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4712P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL409-DL947","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4713P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4713P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4713P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL410-DL948","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4714P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4714P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4714P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL411-DL949","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4715P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4715P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4715P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL412-DL950","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4717P_WGS_X1.sorted_processed.namesort.r1.fastq.gz","PGDX4717P_WGS_X1.sorted_processed.namesort.r2.fastq.gz",,"PGDX4717P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL413-DL951","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4719P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX4719P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX4719P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL414-DL952","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4720P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX4720P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX4720P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL415-DL953","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4722P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX4722P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX4722P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL416-DL954","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4723P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX4723P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX4723P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL417-DL955","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX4725P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX4725P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX4725P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL418-DL956","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5881P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5881P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5881P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL419-DL957","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
